Azimut,Altitud_grados,Distancia_m,Cota_m
135.69500,5.25900,30.80,103.118
135.70000,5.25900,30.80,103.118
135.70500,5.25900,30.80,103.118
135.71000,5.25900,30.80,103.118
135.71500,5.25900,30.80,103.118
135.72000,5.25900,30.80,103.118
135.72500,5.25900,30.80,103.118
135.73000,5.33647,30.80,103.160
135.73500,5.33647,30.80,103.160
135.74000,5.33647,30.80,103.160
135.74500,5.33647,30.80,103.160
135.75000,5.33647,30.80,103.160
135.75500,5.33647,30.80,103.160
135.76000,5.33647,30.80,103.160
135.76500,5.33647,30.80,103.160
135.77000,5.33647,30.80,103.160
135.77500,5.33647,30.80,103.160
135.78000,5.35376,30.70,103.160
135.78500,5.35376,30.70,103.160
135.79000,5.35376,30.70,103.160
135.79500,5.35376,30.70,103.160
135.80000,5.35376,30.70,103.160
135.80500,5.35376,30.70,103.160
135.81000,5.35376,30.70,103.160
135.81500,5.35376,30.70,103.160
135.82000,5.35376,30.70,103.160
135.82500,5.35376,30.70,103.160
135.83000,5.35376,30.70,103.160
135.83500,5.35376,30.70,103.160
135.84000,5.35376,30.70,103.160
135.84500,5.35376,30.70,103.160
135.85000,5.35376,30.70,103.160
135.85500,5.35376,30.70,103.160
135.86000,5.35376,30.70,103.160
135.86500,5.35376,30.70,103.160
135.87000,5.35376,30.70,103.160
135.87500,5.35376,30.70,103.160
135.88000,5.35376,30.70,103.160
135.88500,5.35376,30.70,103.160
135.89000,5.35376,30.70,103.160
135.89500,5.35376,30.70,103.160
135.90000,5.35376,30.70,103.160
135.90500,5.35376,30.70,103.160
135.91000,5.35376,30.70,103.160
135.91500,5.35376,30.70,103.160
135.92000,5.35376,30.70,103.160
135.92500,5.35376,30.70,103.160
135.93000,5.35376,30.70,103.160
135.93500,5.35376,30.70,103.160
135.94000,5.35376,30.70,103.160
135.94500,5.35376,30.70,103.160
135.95000,5.35376,30.70,103.160
135.95500,5.35376,30.70,103.160
135.96000,5.35376,30.70,103.160
135.96500,5.35376,30.70,103.160
135.97000,5.37115,30.60,103.160
135.97500,5.37115,30.60,103.160
135.98000,5.37115,30.60,103.160
135.98500,5.37115,30.60,103.160
135.99000,5.37115,30.60,103.160
135.99500,5.37115,30.60,103.160
136.00000,5.37115,30.60,103.160
136.00500,5.37115,30.60,103.160
136.01000,5.37115,30.60,103.160
136.01500,5.37115,30.60,103.160
136.02000,5.37115,30.60,103.160
136.02500,5.37115,30.60,103.160
136.03000,5.37115,30.60,103.160
136.03500,5.37115,30.60,103.160
136.04000,5.37115,30.60,103.160
136.04500,5.37115,30.60,103.160
136.05000,5.37115,30.60,103.160
136.05500,5.37115,30.60,103.160
136.06000,5.37115,30.60,103.160
136.06500,5.37115,30.60,103.160
136.07000,5.37115,30.60,103.160
136.07500,5.37115,30.60,103.160
136.08000,5.37115,30.60,103.160
136.08500,5.37115,30.60,103.160
136.09000,5.37115,30.60,103.160
136.09500,5.37115,30.60,103.160
136.10000,5.37115,30.60,103.160
136.10500,5.37115,30.60,103.160
136.11000,5.37115,30.60,103.160
136.11500,5.37115,30.60,103.160
136.12000,5.37115,30.60,103.160
136.12500,5.37115,30.60,103.160
136.13000,5.37115,30.60,103.160
136.13500,5.37115,30.60,103.160
136.14000,5.37115,30.60,103.160
136.14500,5.37115,30.60,103.160
136.15000,5.37115,30.60,103.160
136.15500,5.37115,30.60,103.160
136.16000,5.37115,30.60,103.160
136.16500,5.38866,30.50,103.160
136.17000,5.38866,30.50,103.160
136.17500,5.38866,30.50,103.160
136.18000,5.38866,30.50,103.160
136.18500,5.38866,30.50,103.160
136.19000,5.38866,30.50,103.160
136.19500,5.38866,30.50,103.160
136.20000,5.38866,30.50,103.160
136.20500,5.38866,30.50,103.160
136.21000,5.38866,30.50,103.160
136.21500,5.38866,30.50,103.160
136.22000,5.38866,30.50,103.160
136.22500,5.38866,30.50,103.160
136.23000,5.38866,30.50,103.160
136.23500,5.38866,30.50,103.160
136.24000,5.38866,30.50,103.160
136.24500,5.38866,30.50,103.160
136.25000,5.38866,30.50,103.160
136.25500,5.38866,30.50,103.160
136.26000,5.38866,30.50,103.160
136.26500,5.38866,30.50,103.160
136.27000,5.38866,30.50,103.160
136.27500,5.38866,30.50,103.160
136.28000,5.38866,30.50,103.160
136.28500,5.38866,30.50,103.160
136.29000,5.38866,30.50,103.160
136.29500,5.38866,30.50,103.160
136.30000,5.38866,30.50,103.160
136.30500,5.38866,30.50,103.160
136.31000,5.38866,30.50,103.160
136.31500,5.38866,30.50,103.160
136.32000,5.38866,30.50,103.160
136.32500,5.38866,30.50,103.160
136.33000,5.38866,30.50,103.160
136.33500,5.38866,30.50,103.160
136.34000,5.38866,30.50,103.160
136.34500,5.38866,30.50,103.160
136.35000,5.38866,30.50,103.160
136.35500,5.38866,30.50,103.160
136.36000,5.40628,30.40,103.160
136.36500,5.40628,30.40,103.160
136.37000,5.40628,30.40,103.160
136.37500,5.40628,30.40,103.160
136.38000,5.40628,30.40,103.160
136.38500,5.40628,30.40,103.160
136.39000,5.40628,30.40,103.160
136.39500,5.40628,30.40,103.160
136.40000,5.40628,30.40,103.160
136.40500,5.40628,30.40,103.160
136.41000,5.40628,30.40,103.160
136.41500,5.40628,30.40,103.160
136.42000,5.40628,30.40,103.160
136.42500,5.40628,30.40,103.160
136.43000,5.40628,30.40,103.160
136.43500,5.40628,30.40,103.160
136.44000,5.40628,30.40,103.160
136.44500,5.40628,30.40,103.160
136.45000,5.40628,30.40,103.160
136.45500,5.40628,30.40,103.160
136.46000,5.40628,30.40,103.160
136.46500,5.40628,30.40,103.160
136.47000,5.40628,30.40,103.160
136.47500,5.40628,30.40,103.160
136.48000,5.40628,30.40,103.160
136.48500,5.40628,30.40,103.160
136.49000,5.40628,30.40,103.160
136.49500,5.40628,30.40,103.160
136.50000,5.40628,30.40,103.160
136.50500,5.40628,30.40,103.160
136.51000,5.40628,30.40,103.160
136.51500,5.40628,30.40,103.160
136.52000,5.40628,30.40,103.160
136.52500,5.40628,30.40,103.160
136.53000,5.40628,30.40,103.160
136.53500,5.40628,30.40,103.160
136.54000,5.40628,30.40,103.160
136.54500,5.40628,30.40,103.160
136.55000,5.40628,30.40,103.160
136.55500,5.40628,30.40,103.160
136.56000,5.42401,30.30,103.160
136.56500,5.42401,30.30,103.160
136.57000,5.42401,30.30,103.160
136.57500,5.42401,30.30,103.160
136.58000,5.42401,30.30,103.160
136.58500,5.42401,30.30,103.160
136.59000,5.42401,30.30,103.160
136.59500,5.42401,30.30,103.160
136.60000,5.42401,30.30,103.160
136.60500,5.42401,30.30,103.160
136.61000,5.42401,30.30,103.160
136.61500,5.42401,30.30,103.160
136.62000,5.42401,30.30,103.160
136.62500,5.42401,30.30,103.160
136.63000,5.42401,30.30,103.160
136.63500,5.42401,30.30,103.160
136.64000,5.42401,30.30,103.160
136.64500,5.42401,30.30,103.160
136.65000,5.42401,30.30,103.160
136.65500,5.42401,30.30,103.160
136.66000,5.42401,30.30,103.160
136.66500,5.42401,30.30,103.160
136.67000,5.42401,30.30,103.160
136.67500,5.42401,30.30,103.160
136.68000,5.42401,30.30,103.160
136.68500,5.42401,30.30,103.160
136.69000,5.42401,30.30,103.160
136.69500,5.42401,30.30,103.160
136.70000,5.42401,30.30,103.160
136.70500,5.42401,30.30,103.160
136.71000,5.42401,30.30,103.160
136.71500,5.42401,30.30,103.160
136.72000,5.42401,30.30,103.160
136.72500,5.42401,30.30,103.160
136.73000,5.42401,30.30,103.160
136.73500,5.42401,30.30,103.160
136.74000,5.42401,30.30,103.160
136.74500,5.42401,30.30,103.160
136.75000,5.42401,30.30,103.160
136.75500,5.42401,30.30,103.160
136.76000,5.44187,30.20,103.160
136.76500,5.44187,30.20,103.160
136.77000,5.44187,30.20,103.160
136.77500,5.44187,30.20,103.160
136.78000,5.44187,30.20,103.160
136.78500,5.44187,30.20,103.160
136.79000,5.44187,30.20,103.160
136.79500,5.44187,30.20,103.160
136.80000,5.44187,30.20,103.160
136.80500,5.44187,30.20,103.160
136.81000,5.44187,30.20,103.160
136.81500,5.44187,30.20,103.160
136.82000,5.44187,30.20,103.160
136.82500,5.44187,30.20,103.160
136.83000,5.44187,30.20,103.160
136.83500,5.44187,30.20,103.160
136.84000,5.44187,30.20,103.160
136.84500,5.44187,30.20,103.160
136.85000,5.44187,30.20,103.160
136.85500,5.44187,30.20,103.160
136.86000,5.44187,30.20,103.160
136.86500,5.44187,30.20,103.160
136.87000,5.44187,30.20,103.160
136.87500,5.44187,30.20,103.160
136.88000,5.44187,30.20,103.160
136.88500,5.44187,30.20,103.160
136.89000,5.44187,30.20,103.160
136.89500,5.44187,30.20,103.160
136.90000,5.44187,30.20,103.160
136.90500,5.44187,30.20,103.160
136.91000,5.44187,30.20,103.160
136.91500,5.44187,30.20,103.160
136.92000,5.44187,30.20,103.160
136.92500,5.44187,30.20,103.160
136.93000,5.44187,30.20,103.160
136.93500,5.44187,30.20,103.160
136.94000,5.44187,30.20,103.160
136.94500,5.44187,30.20,103.160
136.95000,5.44187,30.20,103.160
136.95500,5.44187,30.20,103.160
136.96000,5.44187,30.20,103.160
136.96500,5.45984,30.10,103.160
136.97000,5.45984,30.10,103.160
136.97500,5.45984,30.10,103.160
136.98000,5.45984,30.10,103.160
136.98500,5.45984,30.10,103.160
136.99000,5.45984,30.10,103.160
136.99500,5.45984,30.10,103.160
137.00000,5.45984,30.10,103.160
137.00500,5.45984,30.10,103.160
137.01000,5.45984,30.10,103.160
137.01500,5.45984,30.10,103.160
137.02000,5.45984,30.10,103.160
137.02500,5.45984,30.10,103.160
137.03000,5.45984,30.10,103.160
137.03500,5.45984,30.10,103.160
137.04000,5.45984,30.10,103.160
137.04500,5.45984,30.10,103.160
137.05000,5.45984,30.10,103.160
137.05500,5.45984,30.10,103.160
137.06000,5.45984,30.10,103.160
137.06500,5.45984,30.10,103.160
137.07000,5.45984,30.10,103.160
137.07500,5.44187,30.20,103.160
137.08000,5.44187,30.20,103.160
137.08500,5.44187,30.20,103.160
137.09000,5.44187,30.20,103.160
137.09500,5.44187,30.20,103.160
137.10000,5.44187,30.20,103.160
137.10500,5.44187,30.20,103.160
137.11000,5.44187,30.20,103.160
137.11500,5.44187,30.20,103.160
137.12000,5.44187,30.20,103.160
137.12500,5.44187,30.20,103.160
137.13000,5.44187,30.20,103.160
137.13500,5.44187,30.20,103.160
137.14000,5.44187,30.20,103.160
137.14500,5.44187,30.20,103.160
137.15000,5.44187,30.20,103.160
137.15500,5.44187,30.20,103.160
137.16000,5.44187,30.20,103.160
137.16500,5.44187,30.20,103.160
137.17000,5.44187,30.20,103.160
137.17500,5.44187,30.20,103.160
137.18000,5.44187,30.20,103.160
137.18500,5.44187,30.20,103.160
137.19000,5.44187,30.20,103.160
137.19500,5.44187,30.20,103.160
137.20000,5.44187,30.20,103.160
137.20500,5.44187,30.20,103.160
137.21000,5.44187,30.20,103.160
137.21500,5.44187,30.20,103.160
137.22000,5.44187,30.20,103.160
137.22500,5.44187,30.20,103.160
137.23000,5.44187,30.20,103.160
137.23500,5.44187,30.20,103.160
137.24000,5.44187,30.20,103.160
137.24500,5.44187,30.20,103.160
137.25000,5.42401,30.30,103.160
137.25500,5.42401,30.30,103.160
137.26000,5.42401,30.30,103.160
137.26500,5.42401,30.30,103.160
137.27000,5.42401,30.30,103.160
137.27500,5.42401,30.30,103.160
137.28000,5.42401,30.30,103.160
137.28500,5.42401,30.30,103.160
137.29000,5.42401,30.30,103.160
137.29500,5.42401,30.30,103.160
137.30000,5.42401,30.30,103.160
137.30500,5.42401,30.30,103.160
137.31000,5.42401,30.30,103.160
137.31500,5.42401,30.30,103.160
137.32000,5.42401,30.30,103.160
137.32500,5.42401,30.30,103.160
137.33000,5.42401,30.30,103.160
137.33500,5.42401,30.30,103.160
137.34000,5.42401,30.30,103.160
137.34500,5.42401,30.30,103.160
137.35000,5.42401,30.30,103.160
137.35500,5.42401,30.30,103.160
137.36000,5.42401,30.30,103.160
137.36500,5.42401,30.30,103.160
137.37000,5.42401,30.30,103.160
137.37500,5.42401,30.30,103.160
137.38000,5.42401,30.30,103.160
137.38500,5.42401,30.30,103.160
137.39000,5.42401,30.30,103.160
137.39500,5.42401,30.30,103.160
137.40000,5.42401,30.30,103.160
137.40500,5.42401,30.30,103.160
137.41000,5.42401,30.30,103.160
137.41500,5.42401,30.30,103.160
137.42000,5.42401,30.30,103.160
137.42500,5.40628,30.40,103.160
137.43000,5.40628,30.40,103.160
137.43500,5.40628,30.40,103.160
137.44000,5.40628,30.40,103.160
137.44500,5.40628,30.40,103.160
137.45000,5.40628,30.40,103.160
137.45500,5.40628,30.40,103.160
137.46000,5.40628,30.40,103.160
137.46500,5.40628,30.40,103.160
137.47000,5.40628,30.40,103.160
137.47500,5.40628,30.40,103.160
137.48000,5.40628,30.40,103.160
137.48500,5.40628,30.40,103.160
137.49000,5.40628,30.40,103.160
137.49500,5.40628,30.40,103.160
137.50000,5.40628,30.40,103.160
137.50500,5.40628,30.40,103.160
137.51000,5.40628,30.40,103.160
137.51500,5.40628,30.40,103.160
137.52000,5.40628,30.40,103.160
137.52500,5.40628,30.40,103.160
137.53000,5.40628,30.40,103.160
137.53500,5.40628,30.40,103.160
137.54000,5.40628,30.40,103.160
137.54500,5.40628,30.40,103.160
137.55000,5.40628,30.40,103.160
137.55500,5.40628,30.40,103.160
137.56000,5.40628,30.40,103.160
137.56500,5.40628,30.40,103.160
137.57000,5.40628,30.40,103.160
137.57500,5.40628,30.40,103.160
137.58000,5.40628,30.40,103.160
137.58500,5.40628,30.40,103.160
137.59000,5.40628,30.40,103.160
137.59500,5.40628,30.40,103.160
137.60000,5.38866,30.50,103.160
137.60500,5.38866,30.50,103.160
137.61000,5.38866,30.50,103.160
137.61500,5.38866,30.50,103.160
137.62000,5.38866,30.50,103.160
137.62500,5.38866,30.50,103.160
137.63000,5.38866,30.50,103.160
137.63500,5.38866,30.50,103.160
137.64000,5.38866,30.50,103.160
137.64500,5.61389,92.70,109.395
137.65000,5.61389,92.70,109.395
137.65500,5.61389,92.70,109.395
137.66000,5.61389,92.70,109.395
137.66500,5.61389,92.70,109.395
137.67000,5.61389,92.70,109.395
137.67500,5.61389,92.70,109.395
137.68000,5.61389,92.70,109.395
137.68500,5.61389,92.70,109.395
137.69000,5.61389,92.70,109.395
137.69500,5.61389,92.70,109.395
137.70000,5.61389,92.70,109.395
137.70500,5.61389,92.70,109.395
137.71000,5.61991,92.60,109.395
137.71500,5.61991,92.60,109.395
137.72000,5.61991,92.60,109.395
137.72500,5.61991,92.60,109.395
137.73000,5.61991,92.60,109.395
137.73500,5.61991,92.60,109.395
137.74000,5.61991,92.60,109.395
137.74500,5.61991,92.60,109.395
137.75000,5.61991,92.60,109.395
137.75500,5.61991,92.60,109.395
137.76000,5.61991,92.60,109.395
137.76500,5.61991,92.60,109.395
137.77000,5.61991,92.60,109.395
137.77500,5.61991,92.60,109.395
137.78000,5.62595,92.50,109.395
137.78500,5.62595,92.50,109.395
137.79000,5.62595,92.50,109.395
137.79500,5.62595,92.50,109.395
137.80000,5.62595,92.50,109.395
137.80500,5.62595,92.50,109.395
137.81000,5.62595,92.50,109.395
137.81500,5.62595,92.50,109.395
137.82000,5.62595,92.50,109.395
137.82500,5.62595,92.50,109.395
137.83000,5.62595,92.50,109.395
137.83500,5.62595,92.50,109.395
137.84000,5.62595,92.50,109.395
137.84500,5.62595,92.50,109.395
137.85000,5.63200,92.40,109.395
137.85500,5.63200,92.40,109.395
137.86000,5.67683,92.40,109.468
137.86500,5.67683,92.40,109.468
137.87000,5.67683,92.40,109.468
137.87500,5.67683,92.40,109.468
137.88000,5.67683,92.40,109.468
137.88500,6.08153,91.70,110.053
137.89000,6.08153,91.70,110.053
137.89500,6.08153,91.70,110.053
137.90000,6.08153,91.70,110.053
137.90500,6.08153,91.70,110.053
137.91000,6.08153,91.70,110.053
137.91500,6.08153,91.70,110.053
137.92000,6.08153,91.70,110.053
137.92500,6.08153,91.70,110.053
137.93000,6.08153,91.70,110.053
137.93500,6.08812,91.60,110.053
137.94000,6.08812,91.60,110.053
137.94500,6.08812,91.60,110.053
137.95000,6.08812,91.60,110.053
137.95500,6.08812,91.60,110.053
137.96000,6.08812,91.60,110.053
137.96500,6.08812,91.60,110.053
137.97000,6.08812,91.60,110.053
137.97500,6.08812,91.60,110.053
137.98000,6.08812,91.60,110.053
137.98500,6.08812,91.60,110.053
137.99000,6.08812,91.60,110.053
137.99500,6.08812,91.60,110.053
138.00000,6.08812,91.60,110.053
138.00500,6.09472,91.50,110.053
138.01000,6.09472,91.50,110.053
138.01500,6.09472,91.50,110.053
138.02000,6.09472,91.50,110.053
138.02500,6.09472,91.50,110.053
138.03000,6.09472,91.50,110.053
138.03500,6.09472,91.50,110.053
138.04000,6.09472,91.50,110.053
138.04500,6.09472,91.50,110.053
138.05000,6.09472,91.50,110.053
138.05500,6.09472,91.50,110.053
138.06000,6.09472,91.50,110.053
138.06500,6.09472,91.50,110.053
138.07000,6.09472,91.50,110.053
138.07500,6.10134,91.40,110.053
138.08000,6.10134,91.40,110.053
138.08500,6.10134,91.40,110.053
138.09000,6.10134,91.40,110.053
138.09500,6.10134,91.40,110.053
138.10000,6.10134,91.40,110.053
138.10500,6.10134,91.40,110.053
138.11000,6.10134,91.40,110.053
138.11500,6.10134,91.40,110.053
138.12000,6.10134,91.40,110.053
138.12500,6.10134,91.40,110.053
138.13000,6.10134,91.40,110.053
138.13500,6.11622,91.40,110.077
138.14000,6.11622,91.40,110.077
138.14500,6.12286,91.30,110.077
138.15000,6.12286,91.30,110.077
138.15500,6.12286,91.30,110.077
138.16000,6.12286,91.30,110.077
138.16500,6.12286,91.30,110.077
138.17000,6.12286,91.30,110.077
138.17500,6.12286,91.30,110.077
138.18000,6.12286,91.30,110.077
138.18500,6.12286,91.30,110.077
138.19000,6.12286,91.30,110.077
138.19500,6.12286,91.30,110.077
138.20000,6.12286,91.30,110.077
138.20500,6.12286,91.30,110.077
138.21000,6.12286,91.30,110.077
138.21500,6.12953,91.20,110.077
138.22000,6.12953,91.20,110.077
138.22500,6.12953,91.20,110.077
138.23000,6.12953,91.20,110.077
138.23500,6.12953,91.20,110.077
138.24000,6.12953,91.20,110.077
138.24500,6.12953,91.20,110.077
138.25000,6.12953,91.20,110.077
138.25500,6.12953,91.20,110.077
138.26000,6.12953,91.20,110.077
138.26500,6.12953,91.20,110.077
138.27000,6.12953,91.20,110.077
138.27500,6.12953,91.20,110.077
138.28000,6.12953,91.20,110.077
138.28500,6.13620,91.10,110.077
138.29000,6.13620,91.10,110.077
138.29500,6.13620,91.10,110.077
138.30000,6.13620,91.10,110.077
138.30500,6.13620,91.10,110.077
138.31000,6.13620,91.10,110.077
138.31500,6.13620,91.10,110.077
138.32000,6.13620,91.10,110.077
138.32500,6.13620,91.10,110.077
138.33000,6.13620,91.10,110.077
138.33500,6.13620,91.10,110.077
138.34000,6.13620,91.10,110.077
138.34500,6.13620,91.10,110.077
138.35000,6.13620,91.10,110.077
138.35500,6.14290,91.00,110.077
138.36000,6.14290,91.00,110.077
138.36500,6.14290,91.00,110.077
138.37000,6.14290,91.00,110.077
138.37500,6.14290,91.00,110.077
138.38000,6.14290,91.00,110.077
138.38500,6.14290,91.00,110.077
138.39000,6.14290,91.00,110.077
138.39500,6.14290,91.00,110.077
138.40000,6.14290,91.00,110.077
138.40500,6.14290,91.00,110.077
138.41000,6.14290,91.00,110.077
138.41500,6.14290,91.00,110.077
138.42000,6.14290,91.00,110.077
138.42500,6.14960,90.90,110.077
138.43000,6.14960,90.90,110.077
138.43500,6.14960,90.90,110.077
138.44000,6.14960,90.90,110.077
138.44500,6.14960,90.90,110.077
138.45000,6.14960,90.90,110.077
138.45500,6.14960,90.90,110.077
138.46000,6.14960,90.90,110.077
138.46500,6.14960,90.90,110.077
138.47000,6.14960,90.90,110.077
138.47500,6.14960,90.90,110.077
138.48000,6.14960,90.90,110.077
138.48500,6.14960,90.90,110.077
138.49000,6.14960,90.90,110.077
138.49500,6.14960,90.90,110.077
138.50000,6.15632,90.80,110.077
138.50500,6.15632,90.80,110.077
138.51000,6.15632,90.80,110.077
138.51500,6.15632,90.80,110.077
138.52000,6.15632,90.80,110.077
138.52500,6.15632,90.80,110.077
138.53000,6.15632,90.80,110.077
138.53500,6.15632,90.80,110.077
138.54000,6.15632,90.80,110.077
138.54500,6.15632,90.80,110.077
138.55000,6.15632,90.80,110.077
138.55500,6.15632,90.80,110.077
138.56000,6.15632,90.80,110.077
138.56500,6.15632,90.80,110.077
138.57000,6.16306,90.70,110.077
138.57500,6.16306,90.70,110.077
138.58000,6.16306,90.70,110.077
138.58500,6.15632,90.80,110.077
138.59000,6.15632,90.80,110.077
138.59500,6.15632,90.80,110.077
138.60000,6.15632,90.80,110.077
138.60500,6.15632,90.80,110.077
138.61000,6.15632,90.80,110.077
138.61500,6.15632,90.80,110.077
138.62000,6.15632,90.80,110.077
138.62500,6.15632,90.80,110.077
138.63000,6.15632,90.80,110.077
138.63500,6.15632,90.80,110.077
138.64000,6.14960,90.90,110.077
138.64500,6.14960,90.90,110.077
138.65000,6.14960,90.90,110.077
138.65500,6.14960,90.90,110.077
138.66000,6.14960,90.90,110.077
138.66500,6.14960,90.90,110.077
138.67000,6.14960,90.90,110.077
138.67500,6.14960,90.90,110.077
138.68000,6.14960,90.90,110.077
138.68500,6.14960,90.90,110.077
138.69000,6.14960,90.90,110.077
138.69500,6.14960,90.90,110.077
138.70000,6.14290,91.00,110.077
138.70500,6.14290,91.00,110.077
138.71000,6.14290,91.00,110.077
138.71500,6.14290,91.00,110.077
138.72000,6.14290,91.00,110.077
138.72500,6.14290,91.00,110.077
138.73000,6.14290,91.00,110.077
138.73500,6.14290,91.00,110.077
138.74000,6.14290,91.00,110.077
138.74500,6.14290,91.00,110.077
138.75000,6.14290,91.00,110.077
138.75500,6.13620,91.10,110.077
138.76000,6.13620,91.10,110.077
138.76500,6.13620,91.10,110.077
138.77000,6.13620,91.10,110.077
138.77500,6.13620,91.10,110.077
138.78000,6.13620,91.10,110.077
138.78500,6.13620,91.10,110.077
138.79000,6.13620,91.10,110.077
138.79500,6.13620,91.10,110.077
138.80000,6.13620,91.10,110.077
138.80500,6.13620,91.10,110.077
138.81000,6.12953,91.20,110.077
138.81500,6.12953,91.20,110.077
138.82000,6.12953,91.20,110.077
138.82500,6.12953,91.20,110.077
138.83000,6.12953,91.20,110.077
138.83500,6.12953,91.20,110.077
138.84000,6.12953,91.20,110.077
138.84500,6.12953,91.20,110.077
